Family	GeneID	Recalc_Dan_mean	Archived_Dan_mean	Dan_mean_difference	Recalc_Mul_mean	Archived_Mul_mean	Mul_mean_difference	Max_absolute_difference	Interpretation
ABC	TRINITY_DN16854_c0_g2	0.09211966666666666	0.09045918	0.0016604866666666551	0.083173	0.073523162	0.009649837999999994	0.009649837999999994	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN16854_c0_g4	0.15589866666666666	0.1324525	0.023446166666666657	0.09278533333333333	0.075551252	0.01723408133333333	0.023446166666666657	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN16854_c0_g5	0.09136533333333334	0.08895664	0.0024086933333333366	0.11561666666666667	0.1119687	0.003647966666666669	0.003647966666666669	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN18075_c0_g1	0.54523	0.49707159999999995	0.048158400000000046	0.505729	0.4531648	0.052564200000000005	0.052564200000000005	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN18452_c0_g1	0.6088053333333333	0.5272185840000001	0.08158674933333321	0.6412180000000001	0.57417614	0.06704186000000012	0.08158674933333321	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN18570_c0_g1	0.06575	0.061247359999999994	0.004502640000000009	0.12841200000000003	0.13363622	-0.005224219999999974	0.005224219999999974	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN20355_c0_g1	0.9357953333333333	0.8848545800000001	0.050940753333333255	0.6711923333333334	0.6280025200000001	0.04318981333333327	0.050940753333333255	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN21667_c0_g1	0.07924533333333333	0.06660178	0.012643553333333335	0.046786	0.037982106	0.008803894	0.012643553333333335	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN21780_c0_g1	0.087083	0.08198812	0.005094879999999996	0.08907333333333334	0.07758045999999999	0.011492873333333348	0.011492873333333348	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN21780_c0_g2	0.035798	0.0337935	0.0020045000000000063	0.12122100000000001	0.1312632	-0.010042199999999987	0.010042199999999987	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN2350_c0_g1	5.197461	5.176414194	0.021046805999999307	4.442431333333333	4.281127378	0.16130395533333353	0.16130395533333353	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN254_c0_g1	3.0509893333333333	2.71088302	0.3401063133333335	3.7124186666666668	3.282599874	0.42981879266666656	0.42981879266666656	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN264_c0_g1	14.457392666666667	14.192273	0.2651196666666671	38.324015333333335	35.96442912	2.359586213333337	2.359586213333337	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN30_c14_g1	13.124984333333334	11.0628742	2.0621101333333343	20.652383666666665	17.7328858	2.919497866666667	2.919497866666667	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN332_c0_g1	12.201757666666667	10.197529	2.004228666666668	12.211712333333333	10.536648	1.6750643333333333	2.004228666666668	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN33353_c0_g1	6.126989333333333	5.40826592	0.7187234133333336	8.903902666666667	7.4849613	1.418941366666667	1.418941366666667	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN33832_c0_g1	0.16722333333333333	0.16219754	0.005025793333333334	0.29244933333333334	0.2851126	0.007336733333333345	0.007336733333333345	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN35371_c0_g1	0.10171000000000001	0.09723902	0.004470980000000013	0.026237	0.02841054	-0.0021735400000000016	0.004470980000000013	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN35371_c0_g2	0.07738733333333334	0.07280708	0.0045802533333333395	0.07244766666666667	0.06267582000000001	0.009771846666666667	0.009771846666666667	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN37894_c0_g1	0.05401466666666667	0.044212384	0.009802282666666669	0.045143666666666665	0.0488835	-0.003739833333333338	0.009802282666666669	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN4426_c0_g1	2.4086626666666664	2.09575394	0.3129087266666666	3.7682806666666666	3.1564819999999996	0.611798666666667	0.611798666666667	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN44328_c0_g1	6.872196	5.9369176	0.9352783999999996	6.956887333333333	5.9077404	1.0491469333333336	1.0491469333333336	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN4518_c0_g1	3.3502436666666666	3.1783826	0.17186106666666667	3.534237666666667	3.4938423399999996	0.04039532666666723	0.17186106666666667	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN4644_c0_g1	0.9711983333333333	0.9215013000000001	0.049697033333333196	0.32124433333333335	0.31440512	0.0068392133333333716	0.049697033333333196	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN4709_c2_g1	0.9962123333333334	0.9668662640000001	0.02934606933333328	0.721571	0.728725378	-0.007154378000000072	0.02934606933333328	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN4830_c1_g1	2.6692603333333333	2.5527144	0.11654593333333318	3.5659520000000002	3.3770490000000004	0.18890299999999982	0.18890299999999982	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN48819_c0_g1	0.06447333333333334	0.06084058	0.0036327533333333425	0.036607	0.034465380000000004	0.002141619999999997	0.0036327533333333425	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN49408_c0_g1	0.07016833333333333	0.07598126000000001	-0.005812926666666676	0.08514733333333332	0.09220115999999999	-0.0070538266666666655	0.0070538266666666655	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN5175_c0_g1	1.0946433333333332	1.0019722999999998	0.09267103333333337	0.995733	0.981251894	0.014481105999999966	0.09267103333333337	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN5424_c0_g1	5.288322	4.6048332	0.6834888000000001	8.788269666666666	7.1900314	1.5982382666666668	1.5982382666666668	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN54_c0_g1	7.748437666666666	6.91348794	0.8349497266666654	8.092739	6.8413791	1.2513598999999997	1.2513598999999997	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN58313_c0_g1	0.07405466666666667	0.08018954	-0.006134873333333332	0.0	0.0	0.0	0.006134873333333332	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN662_c0_g1	2.404832	2.11595156	0.2888804399999998	3.2807303333333335	2.7368449999999998	0.5438853333333338	0.5438853333333338	archived mean uses a different upstream/statistical basis; retain both
ABC	TRINITY_DN662_c0_g4	22.70670966666667	20.04278428	2.6639253866666692	33.12176733333333	27.282617199999997	5.839150133333334	5.839150133333334	archived mean uses a different upstream/statistical basis; retain both
