Family	GeneID	HistoricalFinal	TranscriptCount	Dan_mg1	Dan_mg2	Dan_mg3	Mul_mg1	Mul_mg2	Mul_mg3	Dan_mean	Dan_sd	Mul_mean	Mul_sd	Dan_mean	Mul_mean	Delta_Mul_minus_Dan	Best_padj
ABC	TRINITY_DN30_c14_g1	yes	3	10.414166	15.869789	13.090997999999999	14.701672	19.9938	27.261679	11.0628742	2.814438	17.7328858	6.054938	11.0628742	17.7328858	6.670011599999999	0.480984121380506
ABC	TRINITY_DN332_c0_g1	yes	3	9.644035	13.667025	13.294213	10.368015	10.612119999999999	15.655002	10.197529	2.180613	10.536648	3.836396	10.197529	10.536648	0.33911900000000017	0.999999010765626
ABC	TRINITY_DN33353_c0_g1	yes	8	5.329509	9.461519000000001	3.58994	8.473355	10.226851	8.011502	5.40826592	2.533368	7.4849613	1.8091938	5.40826592	7.4849613	2.0766953800000003	0.0169752893457939
ABC	TRINITY_DN33832_c0_g1	yes	6	0.091484	0.207676	0.20251	0.473426	0.166966	0.236956	0.16219754	0.1420943	0.2851126	0.2557655	0.16219754	0.2851126	0.12291505999999999	0.889216884527698
ABC	TRINITY_DN35371_c0_g1	no	1	0.0	0.19364	0.11149	0.078711	0.0	0.0	0.09723902	0.0793551	0.02841054	0.0371047	0.09723902	0.02841054	-0.06882848	NA
ABC	TRINITY_DN35371_c0_g2	no	1	0.017645	0.065113	0.149404	0.103997	0.047287	0.066059	0.07280708	0.0544861	0.06267582000000001	0.0235884	0.07280708	0.06267582000000001	-0.01013125999999999	0.999999010765626
ABC	TRINITY_DN37894_c0_g1	no	1	0.049527	0.060996	0.051521	0.0	0.135431	0.0	0.044212384	0.00500322	0.0488835	0.0638428	0.044212384	0.0488835	0.004671116000000003	NA
ABC	TRINITY_DN4426_c0_g1	yes	5	1.7761449999999999	3.304687	2.145156	2.993249	3.855384	4.456208999999999	2.09575394	0.844124	3.1564819999999996	0.70929	2.09575394	3.1564819999999996	1.0607280599999998	0.767141598962275
ABC	TRINITY_DN44328_c0_g1	no	1	8.651382	8.186729	3.778477	6.160405	9.33408	5.376177	5.9369176	2.1958	5.9077404	1.71115	5.9369176	5.9077404	-0.029177200000000347	0.999999010765626
ABC	TRINITY_DN4518_c0_g1	yes	8	1.530235	4.476188	4.044308	2.9931669999999997	3.127432	4.482114	3.1783826	2.490938	3.4938423399999996	3.3322564	3.1783826	3.4938423399999996	0.31545973999999966	0.66603070427271
ABC	TRINITY_DN4644_c0_g1	yes	6	1.713609	0.24093	0.959056	0.208825	0.64778	0.107128	0.9215013000000001	0.7227128	0.31440512	0.2870483	0.9215013000000001	0.31440512	-0.6070961800000001	0.000173909623535625
ABC	TRINITY_DN4709_c2_g1	yes	8	0.018241	1.015667	1.954729	1.558943	0.567433	0.038337	0.9668662640000001	0.84948099	0.728725378	0.75734329	0.9668662640000001	0.728725378	-0.23814088600000005	0.11950252392447
ABC	TRINITY_DN4830_c1_g1	yes	4	2.474412	3.0379140000000002	2.4954549999999998	3.342111	3.686238	3.6695070000000003	2.5527144	2.086532	3.3770490000000004	2.6214429999999997	2.5527144	3.3770490000000004	0.8243346000000003	0.0459966632980332
ABC	TRINITY_DN48819_c0_g1	no	1	0.086747	0.106673	0.0	0.0	0.055947	0.053874	0.06084058	0.0463096	0.034465380000000004	0.0258989	0.06084058	0.034465380000000004	-0.026375199999999994	NA
ABC	TRINITY_DN49408_c0_g1	no	2	0.0	0.133642	0.076863	0.210079	0.045363	0.0	0.07598126000000001	0.09923299999999999	0.09220115999999999	0.1204165	0.07598126000000001	0.09220115999999999	0.01621989999999998	NA
ABC	TRINITY_DN5175_c0_g1	yes	5	1.78144	0.436737	1.065753	1.572031	0.928906	0.48626199999999997	1.0019722999999998	0.6312892	0.981251894	0.9233271000000001	1.0019722999999998	0.981251894	-0.020720405999999802	0.913728592747405
ABC	TRINITY_DN5424_c0_g1	yes	1	4.162274	7.924821	3.777871	9.915191	8.201632	8.247986	4.6048332	1.87088	7.1900314	0.797078	4.6048332	7.1900314	2.5851982	0.999999010765626
ABC	TRINITY_DN54_c0_g1	yes	7	7.144372	9.320689999999999	6.780251	8.252545	9.891909	6.133763	6.91348794	3.5736934000000002	6.8413791	1.8359282000000001	6.91348794	6.8413791	-0.07210884000000028	1.54628797476497e-08
ABC	TRINITY_DN58313_c0_g1	no	1	0.0	0.222164	0.0	0.0	0.0	0.0	0.08018954	0.104729	0.0	0.0	0.08018954	0.0	-0.08018954	NA
ABC	TRINITY_DN662_c0_g1	yes	4	1.957451	2.6105840000000002	2.646461	3.196561	3.785438	2.860192	2.11595156	0.9604318000000001	2.7368449999999998	0.561304	2.11595156	2.7368449999999998	0.6208934399999997	0.999999010765626
ABC	TRINITY_DN662_c0_g4	yes	2	9.493530999999999	30.415137	28.211461	28.329359999999998	37.536121	33.499821	20.04278428	9.387096399999999	27.282617199999997	3.926034	20.04278428	27.282617199999997	7.239832919999998	0.999999010765626
ABC	TRINITY_DN7214_c0_g1	yes	6	9.089773	21.401363	7.333459	18.557253	16.381285000000002	21.20481	11.8840978	8.987699	16.395334	7.118872	11.8840978	16.395334	4.511236199999999	5.06639058387115e-09
ABC	TRINITY_DN9037_c0_g1	yes	6	1.276958	0.476406	0.405211	0.43401	0.515723	0.354954	0.68884788	0.566139	0.418266428	0.35175011	0.68884788	0.418266428	-0.27058145199999994	0.0692335907310939
ABC	TRINITY_DN9474_c0_g1	yes	4	0.235903	0.367467	0.184306	0.42238699999999996	0.21613600000000002	0.132467	0.24790958000000002	0.1893135	0.25401622	0.2420945	0.24790958000000002	0.25401622	0.0061066399999999965	0.242386329328687
ABC	TRINITY_DN9946_c0_g2	yes	5	2.44002	3.152135	1.3118239999999999	4.111879	4.969614	6.191727	2.05250778	1.0572329	4.4028974	1.650193	2.05250778	4.4028974	2.3503896199999996	0.970767865124101
ABC	TRINITY_DN9986_c0_g1	yes	1	0.628551	0.6244	1.365656	1.210124	1.501003	1.134659	0.7679866	0.348457	1.0571318	0.157943	0.7679866	1.0571318	0.2891452000000001	0.999999010765626
